respondent_id,wave,source_file,region,age,gender,acorn_group
jan24_csoap_glory_girls_night_out_stardust_stick_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0034,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0035,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0036,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_girls_night_out_stardust_stick_r0037,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_gloves_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0034,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_glow_on_r0035,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0030,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0031,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0032,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0033,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0034,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0035,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0036,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0037,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0038,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0039,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_bounce_back_body_balm_r0040,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0000,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0001,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0002,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0003,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0004,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0005,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0006,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0007,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0008,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0009,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0010,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0011,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0012,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0013,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0014,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0015,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0016,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0017,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0018,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0019,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0020,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0021,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0022,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0023,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0024,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0025,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0026,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0027,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0028,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
jan24_csoap_glory_mission_possible_smooth_operator_elixir_r0029,Jan24,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx,UK,,,
